mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	2	1	1/8		1/8	1		4	64		20
1	1	0	0	4/4	3	1	1/4		1/4	1		8	68		28
1	1	0	0	4/4	2	1	1/8		1/8	1		5	71		20
1	1	0	0	4/4	1	1	1/16		1/16	1		9	75		0
1	1	1/16	1/16	4/4	1	1	1/16		1/16	1		8	80		1
1	1	1/8	1/8	4/4	2	1	1/8		1/8	1		8	68		21
1	1	1/8	1/8	4/4	2	1	1/8		1/8	1		4	76		21
1	1	1/8	1/8	4/4	1	1	1/16		1/16	1		9	87		2
1	1	3/16	3/16	4/4	1	1	1/16		1/16	1		6	90		3
1	1	1/4	1/4	4/4	2	1	1/8		1/8	1		4	76		22
1	1	1/4	1/4	4/4	2	1	1/8		1/8	1		5	83		22
1	1	1/4	1/4	4/4	1	1	1/16		1/16	1		9	87		4
1	1	5/16	5/16	4/4	1	1	1/16		1/16	1		8	80		5
1	1	3/8	3/8	4/4	2	1	1/8		1/8	1		3	69		23
1	1	3/8	3/8	4/4	1	1	1/32		1/32	1		7	73		6
1	1	3/8	3/8	4/4	2	1	1/8		1/8	1		4	76		23
1	1	13/32	13/32	4/4	1	1	1/32		1/32	1		8	80		7
1	1	7/16	7/16	4/4	1	1	1/32		1/32	1		7	85		8
1	1	15/32	15/32	4/4	1	1	1/32		1/32	1		4	88		9
1	1	1/2	1/2	4/4	2	1	1/8		1/8	1		4	64		24
1	1	1/2	1/2	4/4	2	1	1/8		1/8	1		5	71		24
1	1	1/2	1/2	4/4	1	1	1/16		1/16	1		9	75		10
1	1	9/16	9/16	4/4	1	1	1/16		1/16	1		8	80		11
1	1	5/8	5/8	4/4	2	1	1/8		1/8	1		8	68		25
1	1	5/8	5/8	4/4	2	1	1/8		1/8	1		4	76		25
1	1	5/8	5/8	4/4	1	1	1/16		1/16	1		9	87		12
1	1	11/16	11/16	4/4	1	1	1/16		1/16	1		6	90		13
1	1	3/4	3/4	4/4	2	1	1/8		1/8	1		4	76		26
1	1	3/4	3/4	4/4	2	1	1/8		1/8	1		5	83		26
1	1	3/4	3/4	4/4	1	1	1/16		1/16	1		9	87		14
1	1	13/16	13/16	4/4	1	1	1/16		1/16	1		8	80		15
1	1	7/8	7/8	4/4	2	1	1/8		1/8	1		3	69		27
1	1	7/8	7/8	4/4	1	1	1/32		1/32	1		7	73		16
1	1	7/8	7/8	4/4	2	1	1/8		1/8	1		4	76		27
1	1	29/32	29/32	4/4	1	1	1/32		1/32	1		8	80		17
1	1	15/16	15/16	4/4	1	1	1/32		1/32	1		7	85		18
1	1	31/32	31/32	4/4	1	1	1/32		1/32	1		4	88		19
2	2	0	0	2/4	2	1	1/8		1/8	1		4	64		37
2	2	0	0	2/4	2	1	1/8		1/8	1		5	71		37
2	2	0	0	2/4	1	1	1/16		1/16	1		9	75		29
2	2	1/16	1/16	2/4	1	1	1/16		1/16	1		8	80		30
2	2	1/8	1/8	2/4	2	1	1/8		1/8	1		8	68		38
2	2	1/8	1/8	2/4	2	1	1/8		1/8	1		4	76		38
